timestamp,close,open,high,low,volume,Slow K Stoch,Slow D Stock,EMA20,MA5,MA10,,WVAD,RSI,,TEDRATE,TradeWeightedUSDollarIndex,VIX close
1/17/06,128.33,128.2,128.42,127.81,52188600,46.6141,66.6753,127.4594,128.804,128.261,1283.181,-21.8504,59.4231,59.2078,0.35,110.4437,11.91
1/18/06,127.79,127.58,128.9,127.16,75493200,32.7477,48.9942,127.4909,128.582,128.37,1284.094,-32.4803,55.0255,55.1112,0.36,110.5998,12.25
1/19/06,128.31,128.09,128.77,127.81,78077700,37.9262,39.096,127.5689,128.382,128.471,1285.252,-22.2441,58.2311,59.4118,0.37,110.3693,11.98
1/20/06,125.97,128.28,128.31,125.97,115316800,27.2923,32.6554,127.4167,127.816,128.33,1284.053,-68.3071,43.2812,44.2796,0.34,110.0909,14.56
1/23/06,126.42,126.21,126.82,126.13,67103700,23.2012,29.4732,127.3217,127.364,128.128,1281.89,-59.802,46.1447,45.7517,0.33,109.5556,13.93
1/24/06,126.55,126.63,127.15,126.42,53016400,11.7179,20.7371,127.2482,127.008,127.906,1279.561,-83.2853,46.9775,47.6936,0.32,109.5063,13.31
1/25/06,126.66,127.04,127.18,125.84,87792300,21.0466,18.6552,127.1922,126.782,127.682,1277.06,-77.2222,47.7143,46.4107,0.32,109.5185,12.87
1/26/06,127.36,127.25,127.67,126.76,71294000,36.44,23.0682,127.2082,126.592,127.487,1275.025,-57.7778,52.2604,52.2201,0.33,109.6482,12.42
1/27/06,128.54,127.65,128.66,127.45,65790900,61.7565,39.7477,127.335,127.106,127.461,1274.791,-25,58.7685,57.5739,0.3,109.8192,11.97
1/30/06,128.44,128.44,128.81,128.35,33710200,81.6084,59.935,127.4403,127.51,127.437,1274.549,-27.7778,58.0463,58.3214,0.31,109.9004,12.39
1/31/06,127.5,128.32,128.54,127.49,73131200,79.7263,74.3638,127.446,127.7,127.354,1274.264,-53.8889,51.6242,54.7125,0.32,109.6027,12.95
2/1/06,128.39,127.87,128.43,127.72,63562900,74.3155,78.5501,127.5359,128.046,127.414,1274.717,-25.8721,56.5283,56.0758,0.34,109.8086,12.36
2/2/06,126.9,128.1,128.14,126.8,83628600,46.7932,66.945,127.4753,127.954,127.273,1273.297,-65.3595,47.7931,48.413,0.34,110.0036,13.23
2/3/06,126.27,126.61,128.39,126.14,85535600,29.7854,50.298,127.3605,127.5,127.303,1273.551,-85.9477,44.6513,44.5692,0.34,110.3188,12.96
2/6/06,126.6,126.44,126.8,126.17,45380400,9.6702,28.7496,127.2881,127.132,127.321,1273.671,-75.1634,46.6304,45.2497,0.33,110.3068,13.04
2/7/06,125.48,126.37,126.66,125.4,71227600,8.8919,16.1159,127.1159,126.728,127.214,1272.463,-97.654,41.2406,39.8058,0.32,110.3424,13.59
2/8/06,126.62,125.89,128.1,125.6,57039100,20.8699,13.144,127.0687,126.374,127.21,1272.56,-64.2229,47.8482,47.0836,0.33,110.663,12.83
2/9/06,126.41,126.89,127.6,126.37,61886600,25.7407,18.5009,127.0059,126.276,127.115,1271.555,-70.3812,46.8041,46.0521,0.32,110.3916,13.12
2/10/06,126.64,126.43,127.13,125.45,64400600,40.1693,28.9266,126.9711,126.35,126.925,1269.882,-63.6364,48.1389,48.152,0.3,110.4647,12.87
2/13/06,126.41,126.57,126.79,125.95,52293900,39.0375,34.9825,126.9176,126.312,126.722,1267.649,-70.3812,46.8723,45.6879,0.3,110.5447,13.35
2/14/06,127.75,126.31,128.03,123.64,90610000,58.4953,45.9007,126.9969,126.766,126.747,1267.194,-20.5029,54.4001,53.5423,0.31,110.5312,12.25
2/15/06,128.2,127.66,128.32,127.24,81205700,75.6653,57.7327,127.1115,127.082,126.728,1266.948,-11.7988,56.6229,55.962,0.33,110.5935,12.31
2/16/06,129.16,128.33,129.21,128.18,60749800,96.2302,76.7969,127.3066,127.632,126.954,1268.802,-0.8977,60.9915,60.5995,0.34,110.6554,11.48
2/17/06,128.81,129.07,129.16,128.58,40328600,96.4523,89.4493,127.4498,128.066,127.208,1271.123,-7.1813,58.6715,59.0711,0.33,110.4882,12.01
2/21/06,128.49,129.12,129.4,128.29,43232400,92.0408,94.9078,127.5488,128.482,127.397,1272.924,-15.7986,56.5534,56.0749,0.32,110.3947,12.41
2/22/06,129.27,128.77,129.65,128.65,39294500,87.0841,91.8591,127.7128,128.786,127.776,1276.713,-6.3228,60.3142,60.9582,0.32,110.5586,11.88
2/23/06,129.08,129.16,129.64,128.28,43065200,76.5527,85.2259,127.843,128.962,128.022,1278.927,-9.4842,58.975,57.4748,0.32,110.3327,11.87
2/24/06,129.41,129.11,129.48,128.76,36782700,75.9795,79.8721,127.9922,129.012,128.322,1281.492,-3.9933,60.6109,58.3364,0.31,110.3865,11.46
2/27/06,129.46,129.4,130.04,129.28,35800200,70.2506,74.2609,128.132,129.142,128.604,1284.205,-9.0625,60.8655,60.7836,0.31,110.2003,11.59
2/28/06,128.23,129.18,129.91,128.13,74397000,51.5876,65.9392,128.1413,129.09,128.786,1285.985,-28.2813,51.9662,51.4444,0.34,109.8992,12.34
3/1/06,129.37,128.6,129.49,128.5,48646300,45.7342,55.8574,128.2584,129.11,128.948,1287.556,-10.4687,58.0834,57.0328,0.34,109.9592,11.54
3/2/06,129.36,128.84,129.42,128.61,59758200,44.8517,47.3911,128.3633,129.166,129.064,1288.47,-10.625,58.0136,55.6634,0.35,109.7136,11.72
3/3/06,128.76,128.72,130.07,128.65,73429800,53.9312,48.1723,128.4011,129.036,129.024,1288.255,-20.3733,53.8338,54.3843,0.37,109.8276,11.96
3/6/06,128.17,129.07,129.18,127.85,56685500,37.0955,45.2928,128.379,128.778,128.96,1287.357,-29.549,50.0176,48.7221,0.38,110.1177,12.74
3/7/06,127.97,127.91,128.06,127.4,61583500,22.7457,37.9241,128.3401,128.726,128.908,1286.642,-74.2049,48.7558,47.3146,0.41,110.7122,12.66
3/8/06,128.24,127.65,128.44,127.18,66705100,24.147,27.996,128.3306,128.5,128.805,1285.222,-63.3218,50.5687,49.0399,0.41,111.0089,12.32
3/9/06,127.38,128.28,128.68,127.38,55248900,21.649,22.8472,128.24,128.104,128.635,1283.666,-93.0796,45.0962,45.1993,0.4,110.9143,12.68
3/10/06,128.59,127.7,128.84,127.44,58682000,38.0329,27.9429,128.2734,128.07,128.553,1282.865,-51.2111,52.8307,51.2542,0.41,111.0924,11.85
3/13/06,128.83,128.77,129.16,128.53,45181600,53.5846,37.7555,128.3264,128.202,128.49,1281.866,-42.9066,54.2087,52.9066,0.44,110.9901,11.37
3/14/06,130.18,128.71,130.23,128.61,69879700,84.0647,58.5607,128.5029,128.644,128.685,1283.548,-1.6393,61.0935,60.0847,0.41,110.4318,10.74
3/15/06,130.76,130.15,130.86,129.85,53407500,92.9401,76.8631,128.7179,129.148,128.824,1284.726,-2.7174,63.624,62.6303,0.43,110.3115,11.35
3/16/06,131.03,131.01,131.47,130.84,65526400,94.8563,90.6204,128.9381,129.878,128.991,1286.345,-10.2565,64.7726,63.6706,0.41,110.0049,11.98
3/17/06,130.62,130.68,130.9,130.38,47286800,85.7656,91.1873,129.0983,130.284,129.177,1288.347,-19.8135,61.5921,64.554,0.39,109.9267,12.12
3/20/06,130.41,130.64,130.9,130.21,44317000,74.3691,84.997,129.2232,130.6,129.401,1291.029,-24.7086,59.9679,62.6984,0.37,110.1048,11.79
3/21/06,129.59,130.37,130.99,129.45,86764600,46.9854,69.04,129.2581,130.482,129.563,1293.164,-43.8229,53.9818,56.3847,0.38,110.5411,11.62
3/22/06,130.38,129.51,130.51,129.45,51551200,38.6358,53.3301,129.365,130.406,129.777,1295.821,-25.4079,58.3005,60.6323,0.41,110.5634,11.21
3/23/06,130.11,130.2,130.3935,129.66,45826100,31.9425,39.1879,129.4359,130.222,130.05,1298.765,-31.7016,56.3539,58.0072,0.42,110.8981,11.17
3/24/06,130.21,129.99,130.57,129.74,43209100,46.0825,38.8869,129.5096,130.14,130.212,1300.918,-29.3706,56.9275,58.7379,0.45,110.8608,11.19
3/27/06,130.02,129.91,130.28,129.74,32333300,43.0736,40.3662,129.5582,130.062,130.331,1302.666,-33.7995,55.4368,57.6077,0.43,110.902,11.46
3/28/06,129.22,129.91,130.53,128.29,79911500,42.3844,43.8468,129.526,129.988,130.235,1302.241,-55.0122,49.5527,50.9991,0.47,110.8737,11.58
3/29/06,130.03,129.5,130.5,129.29,59169300,51.3728,45.6102,129.574,129.918,130.162,1302.228,-35.732,54.7855,57.1076,0.49,111.123,10.95
3/30/06,129.8,130.04,130.98,129.55,70572300,57.7464,50.5012,129.5956,129.856,130.039,1301.72,-52.5157,53.1012,55.0865,0.48,110.6437,11.57
3/31/06,129.83,130.02,130.24,129.37,62902700,63.2329,57.4507,129.6179,129.78,129.96,1300.482,-51.5723,53.3028,51.1163,0.45,110.6055,11.39
4/3/06,129.73,130.12,130.87,129.49,61627700,55.6382,58.8725,129.6286,129.722,129.892,1299.755,-54.717,52.4926,53.1054,0.45,110.6597,11.57
4/4/06,130.56,129.74,130.73,129.36,54331700,61.9762,60.2824,129.7173,129.99,129.989,1300.625,-28.6164,58.1755,58.168,0.46,110.1568,11.14
4/5/06,131.01,130.61,131.28,130.38,50610700,71.539,63.0511,129.8404,130.186,130.052,1301.277,-9.0301,60.906,61.2885,0.46,110.0882,11.13
4/6/06,130.87,130.85,131.21,130.19,57917000,79.9104,71.1419,129.9384,130.4,130.128,1302.014,-13.7124,59.6023,59.1612,0.46,110.1641,11.45
4/7/06,129.54,131.08,131.4,129.35,80240400,57.9505,69.8,129.9005,130.342,130.061,1301.269,-59.8071,48.8949,49.2663,0.46,110.4329,12.26
4/10/06,129.74,129.71,130.08,129.26,41533900,36.7813,58.2141,129.8852,130.344,130.033,1300.77,-53.3762,50.3396,50.0111,0.47,110.4266,12.19
4/11/06,128.64,129.85,130.06,128.25,72805300,14.6931,36.475,129.7666,129.96,129.975,1300.104,-87.619,43.1194,43.7978,0.49,110.3158,13
4/12/06,128.88,128.93,129.13,128.61,43041800,18.2703,23.2482,129.6822,129.534,129.86,1298.627,-80,44.9738,44.9342,0.5,110.3944,12.76
4/13/06,128.71,128.55,129.25,128.31,51076900,15.6614,16.2082,129.5896,129.102,129.751,1297.514,-85.3968,43.8825,45.6969,0.485,110.5161,12.38
4/17/06,128.61,128.81,129.31,128.02,64085600,21.0813,18.3377,129.4963,128.916,129.629,1296.56,-82.5444,43.2181,43.2515,0.47,109.8974,12.58
4/18/06,130.7,128.95,131,128.84,92531800,44.3923,27.045,129.6109,129.108,129.726,1297.507,-20.7101,57.6494,57.4525,0.46,109.7025,11.4
4/19/06,130.95,130.72,131.07,130.24,87273300,71.5464,45.6733,129.7385,129.57,129.765,1297.907,-13.3136,58.992,58.7932,0.48,109.373,11.32
4/20/06,131.13,131,131.86,130.6,82851600,88.996,68.3116,129.871,130.02,129.777,1297.897,-19.0104,59.9758,59.585,0.47,109.5148,11.64
4/21/06,131.15,131.69,131.79,130.62,72334300,86.1885,82.2437,129.9928,130.508,129.805,1298.121,-18.4896,60.0904,59.4403,0.47,109.4493,11.59
4/24/06,130.91,130.93,131.07,130.38,52532000,77.0143,84.0663,130.0802,130.968,129.942,1299.382,-24.7396,57.9468,56.8229,0.44,109.0878,11.75
4/25/06,130.37,131.05,131.12,129.92,84360400,57.7498,73.6509,130.1078,130.902,130.005,1299.894,-38.8021,53.3365,51.8794,0.46,108.9454,11.75
4/26/06,130.4,130.5,131.14,130.3,67266900,38.8271,57.8637,130.1356,130.792,130.181,1301.778,-38.0208,53.5575,54.3439,0.49,108.8761,11.76
4/27/06,131.03,129.9,131.63,129.59,124605400,37.7976,44.7915,130.2208,130.772,130.396,1303.938,-21.6146,58.0519,57.1212,0.48,108.4962,11.84
4/28/06,131.47,130.79,131.75,130.71,55854900,59.078,45.2342,130.3397,130.836,130.672,1306.087,-10.1563,60.898,57.6936,0.47,108.125,11.59
5/1/06,130.4,131.46,131.8,130.32,65254800,63.0477,53.3077,130.3455,130.734,130.851,1308.073,-38.0208,51.7099,53.0497,0.46,107.8973,12.54
5/2/06,131.38,131,131.46,130.74,46763300,68.228,63.4512,130.444,130.936,130.919,1308.666,-12.5,57.9653,58.3872,0.45,107.656,11.99
5/3/06,130.89,131.22,131.32,130.45,60824500,58.8235,63.3664,130.4865,131.034,130.913,1308.485,-25.2604,54.1858,54.1776,0.48,107.5473,11.99
5/4/06,131.36,131.09,131.62,130.34,42921400,70.0298,65.6938,130.5697,131.1,130.936,1308.564,-13.0208,57.0768,56.8933,0.47,107.4872,11.86
5/5/06,132.52,132.05,132.8,131.85,62589500,72.6012,67.1515,130.7554,131.31,131.073,1310.012,-7.0707,63.242,64.3388,0.41,107.2453,11.62
5/8/06,132.36,132.52,132.77,132.36,29015000,80.3646,74.3318,130.9082,131.702,131.218,1311.667,-13.7072,61.9209,63.379,0.4,107.1405,12
5/9/06,132.62,132.41,132.77,132.31,29865000,87.8355,80.2671,131.0713,131.95,131.443,1314.007,-5.6075,63.2638,63.6339,0.4,106.9236,11.99
5/10/06,132.55,132.4,132.75,131.89,64397700,88.2114,85.4705,131.2121,132.282,131.658,1315.751,-7.7882,62.6235,61.4363,0.47,106.5906,11.78
5/11/06,130.95,132.51,132.55,130.52,77624300,67.1267,81.0578,131.1871,132.2,131.65,1315.371,-57.6324,50.1325,48.187,0.45,106.5168,12.49
5/12/06,129.24,130.47,130.72,129.18,91729400,36.7895,64.0425,131.0017,131.544,131.427,1313.434,-98.3425,40.7724,40.1096,0.43,106.8572,14.19
5/15/06,129.5,128.78,129.74,128.61,84198900,13.9751,39.2971,130.8587,130.972,131.337,1312.365,-78.7589,42.5294,42.4179,0.46,107.3664,13.57
5/16/06,129.31,129.76,130,129.01,62227500,13.3246,21.363,130.7112,130.31,131.13,1310.252,-83.2936,41.5591,41.15,0.46,107.2079,13.35
5/17/06,126.85,128.67,129.1,126.77,145159100,13.2288,13.5095,130.3435,129.17,130.726,1306.472,-98.6733,31.5297,31.9127,0.48,107.4709,16.26
5/18/06,126.21,127.32,127.75,126.11,88089000,6.8205,11.1246,129.9498,128.222,130.211,1301.428,-98.5052,29.5328,29.1563,0.49,107.7306,16.99
5/19/06,127.1,126.56,127.49,125.8,124516800,11.5019,10.5171,129.6784,127.794,129.669,1295.555,-81.4286,35.6374,32.9803,0.5,107.9719,17.18
5/22/06,126.13,126.33,127.17,125.5,111214500,15.7072,11.3432,129.3404,127.12,129.046,1289.296,-91.3699,32.3482,31.2539,0.49,108.0257,17.72
5/23/06,125.17,127.18,127.63,124.74,92198500,18.2716,15.1602,128.9433,126.292,128.301,1282.44,-94.665,29.4511,29.4184,0.51,107.7616,18.26
5/24/06,126.17,125.7,126.89,124.76,168578000,23.7902,19.2563,128.6791,126.156,127.663,1276.012,-82.2581,35.8919,31.0003,0.52,108.4868,17.36
5/25/06,127.73,126.92,127.73,126.43,79098000,52.4569,31.5062,128.5887,126.46,127.341,1272.708,-62.7646,44.417,41.2048,0.51,107.942,15.5
5/26/06,128.38,128,128.38,127.51,63298400,82.5028,52.9166,128.5689,126.716,127.255,1271.6,-54.67,47.547,45.6117,0.505,107.9825,14.26
5/30/06,126.1,127.97,128,126.01,72212400,79.1209,71.3602,128.3337,126.71,126.915,1268.137,-83.0212,39.2071,37.235,0.5,107.6903,18.66
5/31/06,127.51,126.58,127.51,126.2,87524700,71.1098,77.5778,128.2553,127.178,126.735,1265.938,-64.5327,45.5659,42.9212,0.56,107.8565,16.44
6/1/06,128.73,127.39,129.08,127.27,73782900,67.3096,72.5134,128.3005,127.69,126.923,1267.477,-33.2776,50.4002,50.328,0.58,107.8623,14.52
6/2/06,129,129.22,129.43,128.32,91751900,83.9977,74.139,128.3671,127.944,127.202,1270.118,-19.0114,51.4283,51.419,0.51,107.6354,14.32
6/5/06,127.12,128.82,128.86,126.77,86183000,69.4941,73.6005,128.2483,127.692,127.204,1269.944,-54.7529,44.5101,42.2827,0.53,107.4242,16.65
6/6/06,126.81,127.29,127.38,125.76,130877900,49.4978,67.6632,128.1114,127.834,127.272,1270.122,-55.8635,43.4717,41.7806,0.54,108.2082,17.34
6/7/06,125.86,126.92,127.65,125.65,108550600,22.2074,47.0664,127.8969,127.504,127.341,1270.079,-76.1194,40.3638,39.1066,0.56,108.2511,17.8
6/8/06,125.75,125.58,126.5,123.87,204960700,22.6596,31.4549,127.6925,126.908,127.299,1270.015,-66.1871,40.0072,40.0617,0.56,109.0244,18.35
6/9/06,125.99,126.17,126.67,125.34,81386600,27.2845,24.0505,127.5303,126.306,127.125,1267.957,-61.8705,41.2274,38.0301,0.51,108.6547,18.12
6/12/06,123.99,125.88,125.93,123.31,95992500,30.6554,26.8665,127.1932,125.68,126.686,1263.685,-88.8889,34.8637,33.2388,0.56,108.6836,20.96
6/13/06,122.55,123.74,124.84,122.55,187053300,19.3844,25.7748,126.751,124.828,126.331,1260.067,-100,31.137,29.5314,0.57,109.0607,23.81
6/14/06,123.5,122.88,123.63,122.34,163652900,14.1527,21.3975,126.4413,124.356,125.93,1256.062,-83.6389,35.9976,33.2351,0.68,108.9583,21.46
6/15/06,125.56,123.95,126.36,123.86,134618300,33.7182,22.4184,126.3574,124.318,125.613,1253.107,-54.5839,45.0542,45.8437,0.66,108.9888,15.9
6/16/06,124.65,125.29,125.56,124.46,94440100,52.8725,33.5811,126.1948,124.05,125.178,1249.439,-67.4189,42.2125,44.2519,0.61,109.0001,17.25
6/19/06,123.67,125.4,125.48,123.55,95875200,54.9707,47.1871,125.9543,123.986,124.833,1246.923,-81.2412,39.3352,40.5106,0.64,109.2458,17.83
6/20/06,124.09,124,124.81,123.72,65587100,44.6932,50.8455,125.7768,124.294,124.561,1244.55,-75.3173,41.1855,40.5073,0.66,109.1109,16.69
6/21/06,125.01,124,125.7,123.96,75082500,42.8581,47.5073,125.7038,124.596,124.476,1244.155,-62.3413,45.1331,46.102,0.67,108.6587,15.52
6/22/06,124.46,124.9,125.06,124.04,75069500,45.9384,44.4966,125.5853,124.376,124.347,1242.922,-67.4847,43.2636,43.6849,0.64,109.1777,15.88
6/23/06,124.44,124.33,125.3,124.03,54149400,45.2261,44.6742,125.4762,124.334,124.192,1242.142,-60.452,43.1935,43.2776,0.58,109.5205,15.89
6/26/06,124.99,124.65,125.06,124.25,38021200,49.2874,46.8173,125.4299,124.598,124.292,1243.454,-50.0942,45.7934,46.2506,0.58,109.4616,15.62
6/27/06,123.91,125.08,125.29,123.77,69924600,37.5969,44.0368,125.2852,124.562,124.428,1245.005,-63.7413,41.7525,41.8251,0.62,109.3131,16.4
6/28/06,124.75,124.19,125.37,123.65,62534400,45.1163,44.0002,125.2342,124.51,124.553,1246.601,-44.3418,45.7614,45.205,0.63,109.4836,15.79
6/29/06,127.27,125.2,127.35,125.17,110708600,56.3484,46.3538,125.4281,125.072,124.724,1248.272,-1.5968,55.628,56.0668,0.61,109.3117,13.03
6/30/06,127.23,127.47,127.66,126.96,54229900,83.6894,61.718,125.5997,125.63,124.982,1250.138,-8.0827,55.4555,54.9022,0.52,108.3012,13.08
7/3/06,127.8,127.43,128.01,127.31,23944800,94.0994,78.0457,125.8092,126.192,125.395,1254.144,-3.7037,57.4784,58.3852,0.58,108.0832,13.05
7/5/06,127.07,127.29,127.45,126.52,69658000,87.6336,88.4741,125.9293,126.824,125.693,1257.223,-21.0762,54.0905,54.1978,0.64,108.3693,14.15
7/6/06,127.44,127.23,127.85,127.08,51628200,84.5178,88.7502,126.0732,127.362,125.936,1259.411,-12.7803,55.5215,55.3752,0.62,108.1983,13.65
7/7/06,126.61,127.19,127.56,126.29,81672400,58.9915,77.0476,126.1243,127.23,126.151,1261.399,-31.3901,51.6335,51.5068,0.57,107.7911,13.97
7/10/06,126.85,126.94,127.43,126.41,61047300,43.6975,62.4023,126.1934,127.154,126.392,1263.683,-26.6055,52.6657,52.2832,0.58,107.9964,14.02
7/11/06,127.41,126.61,127.41,125.94,73698800,42.7087,48.4659,126.3093,127.076,126.634,1265.87,-13.7615,55.0749,54.4332,0.57,108.2285,13.14
7/12/06,126.05,127.22,127.4,125.55,82667800,43.7535,43.3866,126.2846,126.872,126.848,1267.81,-44.9541,48.6049,48.0926,0.59,108.5489,14.49
7/13/06,124,125.5,125.68,123.66,102815400,35.8068,40.7564,126.067,126.184,126.773,1267.438,-91.9725,40.8205,41.8914,0.57,108.6025,17.79
7/14/06,123.52,124.15,124.26,122.83,26113900,15.1524,31.5709,125.8244,125.566,126.398,1263.771,-86.6795,39.2359,39.8308,0.51,108.7626,18.05
7/17/06,123.34,123.51,124.1,123.04,81420700,11.6178,20.859,125.5878,124.864,126.009,1260.2,-90.1544,38.6304,39.2461,0.5,109.171,18.64
7/18/06,123.97,123.71,124.06,122.39,123977500,19.2241,15.3314,125.4338,124.176,125.626,1255.867,-71.8861,42.0043,40.5487,0.54,109.2383,17.74
7/19/06,125.69,124.18,126.26,123.724,134399700,42.6479,24.4966,125.4582,124.104,125.488,1254.757,-41.2811,50.0743,51.4126,0.56,109.0235,15.55
7/20/06,124.83,126.12,126.3,124.66,112342500,59.7374,40.5365,125.3983,124.27,125.227,1252.262,-56.5836,46.584,47.0992,0.53,108.6771,16.21
7/21/06,123.95,125.15,125.19,123.82,101724800,62.5244,54.9699,125.2604,124.356,124.961,1249.743,-72.242,43.261,43.8221,0.52,108.5907,17.4
7/24/06,126.21,124.44,126.32,124.44,92889900,66.5009,62.9209,125.3508,124.93,124.897,1249.1,-30.0366,52.6103,52.1803,0.49,108.8461,14.98
7/25/06,126.66,125.98,127.3,125.72,95520100,73.0672,67.3642,125.4755,125.468,124.822,1248.745,-21.7949,54.2276,54.969,0.52,109.008,14.85
7/26/06,126.83,126.59,127.45,126.18,84528100,87.408,75.6587,125.6045,125.696,124.9,1249.725,-14.1199,54.8545,54.7619,0.52,108.8135,14.62
7/27/06,126.71,127.32,127.69,126.2,87257500,79.9,80.1251,125.7098,126.072,125.171,1251.817,-18.4906,54.2893,52.4558,0.55,108.2765,14.94
7/28/06,127.98,126.99,128.14,126.86,82137300,84.4243,83.9108,125.926,126.878,125.617,1256.052,-2.7826,59.0929,58.0692,0.5,108.1048,14.33
7/31/06,127.85,127.68,127.96,126.55,49589100,86.1231,83.4824,126.1092,127.206,126.068,1260.269,-5.0435,58.4162,57.1741,0.48,108.0372,14.95
8/1/06,127.22,127.34,127.38,126.6,65220900,78.9178,83.155,126.215,127.318,126.393,1263.675,-16,55.1218,54.4301,0.5,108.2236,15.05
8/2/06,128.08,127.62,128.46,127.55,64789500,74.7545,79.9318,126.3926,127.568,126.632,1265.435,-6.2603,58.5576,56.9461,0.5,108.0073,14.34
8/3/06,128.42,127.22,128.55,127.15,63736000,76.5824,76.7516,126.5857,127.91,126.991,1268.549,-2.1104,59.8658,58.0454,0.54,108.1526,14.46
8/4/06,128.2,129.06,129.43,127.48,96296600,77.9925,76.4431,126.7395,127.954,127.416,1272.456,-17.4716,58.5773,57.5419,0.45,107.6786,14.34
8/7/06,127.95,127.9,128.08,127.4,45434400,66.1649,73.5799,126.8548,127.974,127.59,1273.942,-25.9376,57.074,55.497,0.48,107.5939,15.23
8/8/06,127.41,128.09,128.46,126.95,90898100,41.1811,61.7795,126.9076,128.012,127.665,1274.202,-36.0071,53.8587,53.0697,0.46,107.7402,15.23
8/9/06,126.98,128.2,128.6,126.61,78916100,26.4574,44.6011,126.9145,127.792,127.68,1273.957,-43.672,51.3767,50.0321,0.48,107.5237,15.2
8/10/06,127.37,126.62,127.5,126.28,69324300,22.0907,29.9097,126.9579,127.582,127.746,1274.818,-41.2826,53.4711,53.0959,0.46,107.9483,14.46
8/11/06,127.01,127.09,127.2,126.39,47489400,26.3964,24.9815,126.9629,127.344,127.649,1273.637,-65.2291,51.2756,50.2264,0.43,107.8735,14.3
8/14/06,127.11,127.63,128.16,126.92,58044500,33.9482,27.4784,126.9769,127.176,127.575,1272.792,-71.3846,51.8668,51.0524,0.46,108.0758,14.26
8/15/06,128.63,128.26,128.87,127.9,68154800,52.6583,37.6676,127.1343,127.42,127.716,1274.258,-24.7678,59.8429,59.5864,0.47,107.9124,13.42
8/16/06,129.79,129.34,129.89,129.04,71759800,74.5798,53.7288,127.3872,127.982,127.887,1276.06,-2.7701,64.6563,63.4754,0.43,107.4836,12.41
8/17/06,130.03,129.58,130.37,129.49,71027100,93.1403,73.4595,127.6389,128.514,128.048,1277.781,-8.313,65.5757,64.2465,0.43,107.4178,12.24
8/18/06,130.69,130.19,130.69,129.59,58288500,96.2291,87.983,127.9295,129.25,128.297,1280.075,0,68.038,66.0608,0.42,107.8175,11.64
8/21/06,130.13,130.13,130.28,129.8,42133700,90.4619,93.2771,128.1391,129.854,128.515,1282.25,-12.6984,63.8639,62.6647,0.43,107.45,12.22
8/22/06,130.119,129.94,130.52,129.68,60840500,81.7741,89.4883,128.3276,130.1518,128.7859,1284.984,-12.9478,63.7812,63.2185,0.44,107.6849,12.19
8/23/06,129.76,130.18,130.44,129.19,66610100,61.1074,77.7811,128.4641,130.1458,129.0639,1287.688,-21.0884,61.0023,58.9922,0.44,107.6596,12.4
8/24/06,129.65,129.99,130.1,129.4,57982900,44.6869,62.5228,128.577,130.0698,129.2919,1290.113,-23.5828,60.1378,60.4901,0.42,107.8904,12.4
8/25/06,129.81,129.65,130.25,129.55,41757900,38.4277,48.074,128.6944,129.8938,129.5719,1292.948,-19.9546,61.0035,59.7475,0.44,107.9966,12.31
8/28/06,130.43,129.65,130.82,129.64,52679500,51.1189,44.7445,128.8597,129.9538,129.9039,1296.305,-8.5903,64.2442,63.111,0.46,107.9582,12.18
