0,1,2
3/1/07,72.7077,79.0424
3/2/07,70.0259,74.4817
3/5/07,73.0994,71.9443
3/6/07,74.8687,72.6647
3/7/07,75.9241,74.6307
3/8/07,62.2788,71.0239
3/9/07,42.454,60.219
3/12/07,24.4883,43.0737
3/13/07,40.1316,35.6913
3/14/07,58.4287,41.0162
3/15/07,70.595,56.3851
3/16/07,66.4596,65.1611
3/19/07,61.2372,66.0973
3/20/07,56.5271,61.408
3/21/07,61.6137,59.7927
3/22/07,59.0909,59.0772
3/23/07,54.1126,58.2724
3/26/07,53.3476,55.517
3/27/07,64.1997,57.2199
3/28/07,65.2307,60.926
3/29/07,45.3076,58.246
3/30/07,27.2368,45.9251
4/2/07,18.8259,30.4568
4/3/07,12.75,19.6043
4/4/07,13.221,14.9323
4/5/07,16.5213,14.1641
4/9/07,16.7825,15.5083
4/10/07,25.2136,19.5058
4/11/07,25.5414,22.5125
4/12/07,46.9337,32.5629
4/13/07,47.5338,40.003
4/16/07,63.7584,52.742
4/17/07,66.6667,59.3196
4/18/07,82.5503,70.9918
4/19/07,87.0217,78.7462
4/20/07,91.8603,87.1441
4/23/07,88.9744,89.2855
4/24/07,89.7791,90.2046
4/25/07,71.6713,83.4749
4/26/07,48.9408,70.1304
4/27/07,24.7361,48.4494
4/30/07,26.5148,33.3972
5/1/07,25.591,25.614
5/2/07,34.2473,28.7844
5/3/07,24.1819,28.0067
5/4/07,23.9766,27.4686
5/7/07,19.9238,22.6941
5/8/07,32.9256,25.6087
5/9/07,28.7852,27.2115
5/10/07,35.6158,32.4422
5/11/07,23.4286,29.2765
5/14/07,21.4286,26.8243
5/15/07,10.3175,18.3915
5/16/07,7.8431,13.1964
5/17/07,11.1765,9.779
5/18/07,8.6239,9.2145
5/21/07,24.9078,14.9027
5/22/07,26.9798,20.1705
5/23/07,35.3803,29.0893
5/24/07,33.926,32.0954
5/25/07,54.7833,41.3632
5/29/07,55.2077,47.9723
5/30/07,56.543,55.5113
5/31/07,51.5731,54.4413
6/1/07,41.0653,49.7271
6/4/07,33.4825,42.0403
6/5/07,15.2761,29.9413
6/6/07,19.5115,22.7567
6/7/07,10.0588,14.9488
6/8/07,14.1863,14.5855
6/11/07,11.2623,11.8358
6/12/07,12.2124,12.5536
6/13/07,16.346,13.2735
6/14/07,30.6955,19.7513
6/15/07,58.0778,35.0397
6/18/07,74.8201,54.5311
6/19/07,87.0401,73.3127
6/20/07,76.2012,79.3538
6/21/07,63.496,75.5791
6/22/07,61.5676,67.0883
